content_id,client_id,search_volume,competition,competition_level,cpc,content_type,main_intent,word_count,char_count,provider_used,model_used,content_age_days,days_since_last_update,impressions_90d,clicks_90d,pageviews_90d,sessions_90d,users_90d,engaged_sessions_90d,ai_sessions_90d,scroll_events_90d,days_with_impressions,days_with_sessions,impressions_last_30d,clicks_last_30d,sessions_last_30d,impressions_prev_30d,clicks_prev_30d,sessions_prev_30d,ctr,avg_position,engagement_rate,scroll_rate,ai_traffic_pct,trend_pct,age_tier,age_tier_order,freshness_tier,word_count_tier,char_count_tier,impression_tier,position_tier,trend_direction,is_declining_label,is_missing_position,is_missing_keyword_context,is_missing_word_count,log_impressions_90d,log_clicks_90d,log_sessions_90d,engaged_session_ratio,click_to_session_ratio,ml_opportunity_probability,opportunity_score,priority,action,primary_reason,confidence,queue_rank
content_becd60f34423,client_d029fa3a95,0.0,0.0,LOW,0.0,comparison article,informational,2265.0,14769.0,,gemini-3-flash-preview,141,20,78,0,3,3,3,0,0,3,42,3,6,0,0,28,0,2,0.0,9.5,0.0,100.0,0.0,-78.6,91-180,4,0-30,2000-3500,8000-15000,low,page_1,down,1,0,1,0,4.3694478524670215,0.0,1.3862943611198906,0.0,3.0,0.6097,53.4,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,16417
content_fadd1c4d2cd1,client_19581e27de,70.0,0.09,LOW,0.0,keyword article,commercial,0.0,0.0,,,466,22,3980,10,37,37,37,0,0,1,88,17,1206,4,24,1949,3,12,0.25,10.9,0.0,2.7,0.0,-38.1,365+,6,0-30,unknown,unknown,good,striking,down,1,0,0,1,8.289288323000317,2.3978952727983707,3.6375861597263857,0.0,3.7,0.4436,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16418
content_59d0690545da,client_9400f1b21c,0.0,0.0,LOW,0.0,keyword article,informational,0.0,0.0,,gpt-5-mini,557,20,2176,3,4,4,4,0,0,0,88,4,118,0,0,201,1,1,0.14,12.0,0.0,0.0,0.0,-41.3,365+,6,0-30,unknown,unknown,moderate,striking,down,1,0,1,1,7.685703061234547,1.3862943611198906,1.6094379124341005,0.0,1.3333333333333333,0.4604,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16419
content_7f8bffd14d76,client_19581e27de,10.0,0.03,LOW,0.0,keyword article,informational,0.0,0.0,,,441,22,27020,75,96,87,82,1,1,2,88,51,7921,19,24,10357,31,46,0.28,5.9,1.15,2.08,1.15,-23.5,365+,6,0-30,unknown,unknown,good,page_1,down,1,0,0,1,10.204369620451851,4.330733340286331,4.477336814478207,0.0114942528735632,1.16,0.3538,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16420
content_cb633ac0a288,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,2513.0,15659.0,,gemini-3-flash-preview,441,20,7524,14,36,33,33,1,0,1,88,24,2951,6,15,2941,5,15,0.19,14.9,3.03,2.78,0.0,0.3,365+,6,0-30,2000-3500,15000-25000,good,striking,stable,0,0,0,0,8.925986089617076,2.70805020110221,3.5263605246161616,0.0303030303030303,2.357142857142857,0.4108,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16421
content_5ce022a87396,client_19581e27de,40.0,0.0,LOW,0.0,keyword article,commercial,2896.0,20225.0,google,gemini-3-flash-preview,112,20,14004,52,58,46,46,0,2,1,88,35,6298,18,14,3607,18,23,0.37,4.4,0.0,1.72,4.35,74.6,91-180,4,0-30,2000-3500,15000-25000,good,page_1,up,0,0,0,0,9.54716968769421,3.970291913552122,3.8501476017100575,0.0,0.8846153846153846,0.3991,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16422
content_b7e5b7cf98e3,client_a88a7902cb,30.0,0.65,MEDIUM,0.76,keyword article,transactional,2832.0,19227.0,google,gemini-3-flash-preview,90,20,233,0,2,2,2,0,0,0,51,2,0,0,0,131,0,2,0.0,76.6,0.0,0.0,0.0,-100.0,31-90,3,0-30,2000-3500,15000-25000,low,deep,down,1,0,0,0,5.455321115357702,0.0,1.0986122886681098,0.0,2.0,0.7329,53.4,MEDIUM,REFRESH,Observed Traffic Decline Risk,0.74,16423
content_bc626e22516b,client_e629fa6598,10.0,0.01,LOW,0.0,keyword article,transactional,1263.0,8141.0,,unknown,358,104,1077,3,4,4,4,0,0,1,87,4,259,0,2,220,0,1,0.28,48.4,0.0,25.0,0.0,17.7,181-365,5,91-180,1000-2000,8000-15000,moderate,page_3_5,stable,0,0,0,0,6.982862751468942,1.3862943611198906,1.6094379124341005,0.0,1.3333333333333333,0.577,53.4,MEDIUM,REFRESH,Routine Operational Monitoring,0.7,16424
content_18aca5eb5eef,client_19581e27de,110.0,0.0,LOW,0.0,keyword article,informational,0.0,0.0,,,419,22,2514,1,124,123,123,6,0,10,88,23,933,0,97,904,1,24,0.04,13.5,4.88,8.06,0.0,3.2,365+,6,0-30,unknown,unknown,moderate,striking,stable,0,0,0,1,7.83002808253384,0.6931471805599453,4.820281565605037,0.048780487804878,10.0,0.4488,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16425
content_8cc51f5a7376,client_2c624232cd,0.0,0.0,LOW,0.0,keyword article,informational,2480.0,15955.0,,gemini-3-flash-preview,517,11,1696,0,7,7,7,0,0,4,87,7,282,0,0,381,0,3,0.0,7.5,0.0,57.14,0.0,-26.0,365+,6,0-30,2000-3500,15000-25000,moderate,page_1,down,1,0,1,0,7.436617265234227,0.0,2.079441541679836,0.0,7.0,0.4612,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16426
content_97f8471b8879,client_f369cb89fc,480.0,1.0,HIGH,1.98,keyword article,transactional,2648.0,15783.0,,gemini-2.5-flash,151,20,23,0,7,9,9,0,0,3,18,8,1,0,4,11,0,2,0.0,4.9,0.0,42.86,0.0,-90.9,91-180,4,0-30,2000-3500,15000-25000,low,page_1,down,1,0,0,0,3.1780538303479458,0.0,2.302585092994046,0.0,9.0,0.671,53.4,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,16427
content_e47671f1117e,client_4ec9599fc2,0.0,0.0,unknown,0.0,feedly article,unknown,1302.0,8908.0,,gpt-5-mini,328,20,53,0,2,2,2,0,0,0,23,2,1,0,0,33,0,1,0.0,6.7,0.0,0.0,0.0,-97.0,181-365,5,0-30,1000-2000,8000-15000,low,page_1,down,1,0,1,0,3.9889840465642745,0.0,1.0986122886681098,0.0,2.0,0.6303,53.4,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,16428
content_16920aef6b9b,client_a88a7902cb,0.0,0.0,LOW,0.0,keyword article,informational,4354.0,28996.0,,gemini-2.5-flash,154,20,102,0,1,1,1,0,0,1,35,1,2,0,0,24,0,1,0.0,47.5,0.0,100.0,0.0,-91.7,91-180,4,0-30,3500+,25000+,low,page_3_5,down,1,0,1,0,4.634728988229636,0.0,0.6931471805599453,0.0,1.0,0.7759,53.4,MEDIUM,REFRESH,Routine Operational Monitoring,0.7,16429
content_7f78f0279893,client_f369cb89fc,0.0,0.0,LOW,0.0,keyword article,informational,2740.0,24478.0,google,gemini-3-flash-preview,138,20,23,0,1,1,1,0,0,1,18,1,8,0,1,5,0,0,0.0,8.2,0.0,100.0,0.0,60.0,91-180,4,0-30,2000-3500,15000-25000,low,page_1,up,0,0,1,0,3.1780538303479458,0.0,0.6931471805599453,0.0,1.0,0.6725,53.4,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,16430
content_720f4b195ab8,client_e629fa6598,0.0,0.0,LOW,0.0,keyword article,informational,0.0,0.0,,unknown,502,22,579,1,10,10,10,1,0,2,48,8,5,0,0,49,0,2,0.17,8.8,10.0,20.0,0.0,-89.8,365+,6,0-30,unknown,unknown,moderate,page_1,down,1,0,1,1,6.363028103540465,0.6931471805599453,2.3978952727983707,0.1,10.0,0.5531,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16431
content_b6fa594fafee,client_bbb965ab0c,0.0,0.0,LOW,0.0,keyword article,informational,2506.0,18889.0,google,gemini-3-flash-preview,120,20,244,0,1,1,1,0,0,0,73,1,94,0,1,55,0,0,0.0,58.7,0.0,0.0,0.0,70.9,91-180,4,0-30,2000-3500,15000-25000,low,deep,up,0,0,1,0,5.501258210544727,0.0,0.6931471805599453,0.0,1.0,0.7314,53.4,MEDIUM,REFRESH,Observed Traffic Decline Risk,0.74,16432
content_bdc3c38ee296,client_349c41201b,10.0,0.38,MEDIUM,0.0,keyword article,informational,5322.0,33965.0,,gemini-3-flash-preview,148,8,23056,278,553,529,433,8,0,14,88,87,5171,82,245,7575,93,131,1.21,11.9,1.51,2.53,0.0,-31.7,91-180,4,0-30,3500+,25000+,good,striking,down,1,0,0,0,10.045724689956613,5.631211781821365,6.272877006546167,0.0151228733459357,1.9028776978417263,0.5134,53.4,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,16433
content_4b0776d99e38,client_19581e27de,10.0,0.03,LOW,0.01,keyword article,transactional,0.0,0.0,,,480,22,765,0,17,17,17,2,0,4,86,13,140,0,11,256,0,6,0.0,9.0,11.76,23.53,0.0,-45.3,365+,6,0-30,unknown,unknown,moderate,page_1,down,1,0,0,1,6.641182169740591,0.0,2.8903717578961645,0.1176470588235294,10.0,0.518,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16434
content_a1e84694efba,client_19581e27de,20.0,0.0,LOW,0.0,keyword article,informational,0.0,0.0,,,236,104,1730,9,10,9,9,1,0,1,88,8,440,0,1,677,4,4,0.52,13.2,11.11,10.0,0.0,-35.0,181-365,5,91-180,unknown,unknown,moderate,striking,down,1,0,0,1,7.456454555176209,2.302585092994046,2.302585092994046,0.1111111111111111,1.0,0.4776,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16435
content_1ce04822bbb0,client_3fdba35f04,10.0,0.0,LOW,0.0,keyword article,informational,2586.0,15986.0,,gemini-3-flash-preview,333,26,23800,84,224,139,125,11,0,16,88,61,5527,19,41,7622,18,25,0.35,12.4,7.91,7.14,0.0,-27.5,181-365,5,0-30,2000-3500,15000-25000,good,striking,down,1,0,0,0,10.077482875583607,4.442651256490317,4.941642422609304,0.079136690647482,1.6547619047619049,0.3806,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16436
content_953cd38d8661,client_6208ef0f77,10.0,0.0,LOW,0.0,keyword article,transactional,6520.0,41570.0,,gemini-3-flash-preview,300,104,11599,39,252,152,151,3,2,10,88,53,2732,10,60,3397,13,38,0.34,25.3,1.97,3.97,1.32,-19.6,181-365,5,91-180,3500+,25000+,good,page_3_5,stable,0,0,0,0,9.358760377094455,3.688879454113936,5.030437921392435,0.0197368421052631,3.897435897435898,0.4604,53.4,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,16437
content_0fd2935315d6,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,transactional,2845.0,18961.0,google,gemini-3-flash-preview,112,20,18148,111,137,110,107,1,0,4,81,55,5504,32,35,10776,58,65,0.61,4.8,0.91,2.92,0.0,-48.9,91-180,4,0-30,2000-3500,15000-25000,good,page_1,down,1,0,0,0,9.8063707417564,4.718498871295094,4.709530201312334,0.009090909090909,0.990990990990991,0.4246,53.4,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,16438
content_bb10ab588def,client_349c41201b,0.0,0.0,LOW,0.0,keyword article,informational,2514.0,16888.0,google,gemini-3-flash-preview,95,20,10444,46,58,52,49,1,0,2,81,32,3978,11,15,4730,21,23,0.44,4.1,1.92,3.45,0.0,-15.9,91-180,4,0-30,2000-3500,15000-25000,good,page_1,stable,0,0,1,0,9.253878673990666,3.8501476017100575,3.970291913552122,0.0192307692307692,1.1304347826086956,0.4293,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16439
content_d635a5c1b4a6,client_8527a891e2,30.0,0.1,LOW,0.0,keyword article,commercial,1525.0,9579.0,openai,gpt-4o-mini,132,98,14,0,1,1,1,0,0,0,9,1,0,0,0,1,0,1,0.0,7.3,0.0,0.0,0.0,-100.0,91-180,4,91-180,1000-2000,8000-15000,low,page_1,down,1,0,0,0,2.70805020110221,0.0,0.6931471805599453,0.0,1.0,0.6246,53.4,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,16440
content_7ff243a69a4b,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3523.0,21962.0,google,gemini-3-flash-preview,125,104,23163,146,450,252,237,16,1,19,88,74,5300,27,74,7807,45,63,0.63,7.2,6.35,4.22,0.4,-32.1,91-180,4,91-180,3500+,15000-25000,good,page_1,down,1,0,1,0,10.05035462834568,4.990432586778736,5.53338948872752,0.0634920634920634,1.726027397260274,0.3495,53.4,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,16441
content_cf85dc1bdaff,client_d029fa3a95,0.0,0.0,LOW,0.0,comparison article,informational,3644.0,25821.0,,gemini-2.5-flash,225,20,118,0,5,5,5,0,0,3,60,4,47,0,0,31,0,1,0.0,7.8,0.0,60.0,0.0,51.6,181-365,5,0-30,3500+,25000+,low,page_1,up,0,0,1,0,4.77912349311153,0.0,1.791759469228055,0.0,5.0,0.5907,53.4,MEDIUM,REFRESH,Routine Operational Monitoring,0.7,16442
content_8fbfa0e14093,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,commercial,0.0,0.0,,,482,22,6386,23,87,85,85,6,0,14,88,40,1828,6,50,2143,6,23,0.36,4.2,7.06,16.09,0.0,-14.7,365+,6,0-30,unknown,unknown,good,page_1,stable,0,0,0,1,8.76201995356159,3.1780538303479458,4.454347296253507,0.0705882352941176,3.695652173913044,0.4528,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16443
content_9c5cac171e63,client_8527a891e2,0.0,0.0,LOW,0.0,keyword article,informational,1618.0,10517.0,,gpt-4o-mini,174,92,21,0,1,1,1,0,0,1,11,1,1,0,0,3,0,0,0.0,10.8,0.0,100.0,0.0,-66.7,91-180,4,91-180,1000-2000,8000-15000,low,striking,down,1,0,1,0,3.091042453358316,0.0,0.6931471805599453,0.0,1.0,0.6098,53.4,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,16444
content_ace2126da180,client_e629fa6598,0.0,0.0,LOW,0.0,keyword article,informational,0.0,0.0,,unknown,502,20,82,0,1,1,1,0,0,0,47,1,21,0,1,23,0,0,0.0,8.7,0.0,0.0,0.0,-8.7,365+,6,0-30,unknown,unknown,low,page_1,stable,0,0,1,1,4.418840607796598,0.0,0.6931471805599453,0.0,1.0,0.6085,53.4,MEDIUM,MONITOR,Routine Operational Monitoring,0.7,16445
content_e1187a069e61,client_4e07408562,20.0,0.0,LOW,0.0,keyword article,transactional,2648.0,16136.0,,gemini-3-flash-preview,280,7,1129,0,6,5,5,1,0,1,88,5,273,0,2,224,0,2,0.0,27.3,20.0,16.67,0.0,21.9,181-365,5,0-30,2000-3500,15000-25000,moderate,page_3_5,up,0,0,0,0,7.029972911706386,0.0,1.791759469228055,0.2,5.0,0.7088,53.4,MEDIUM,REFRESH,Observed Traffic Decline Risk,0.73,16446
content_9fca4b97331f,client_349c41201b,10.0,0.27,LOW,0.02,keyword article,transactional,2969.0,18912.0,google,gemini-3-flash-preview,111,20,5385,38,52,50,44,0,0,0,88,29,2155,17,23,2416,15,16,0.71,5.6,0.0,0.0,0.0,-10.8,91-180,4,0-30,2000-3500,15000-25000,good,page_1,stable,0,0,0,0,8.591558273371545,3.6635616461296463,3.9318256327243257,0.0,1.3157894736842106,0.4992,53.4,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,16447
content_0d5a8c33f407,client_19581e27de,20.0,0.04,LOW,0.09,keyword article,informational,3181.0,21704.0,google,gemini-3-flash-preview,112,20,9665,23,33,30,30,4,3,6,81,25,4607,12,17,4020,7,9,0.24,6.9,13.33,18.18,10.0,14.6,91-180,4,0-30,2000-3500,15000-25000,good,page_1,stable,0,0,0,0,9.17636985240503,3.1780538303479458,3.4339872044851463,0.1333333333333333,1.3043478260869563,0.4294,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16448
content_4cdc95ebf5ca,client_3fdba35f04,10.0,0.02,LOW,0.02,keyword article,informational,2938.0,18305.0,,gemini-3-flash-preview,333,20,4870,16,42,34,32,1,0,2,88,22,651,6,10,1543,2,7,0.33,14.3,2.94,4.76,0.0,-57.8,181-365,5,0-30,2000-3500,15000-25000,good,striking,down,1,0,0,0,8.491054533806542,2.833213344056216,3.555348061489413,0.0294117647058823,2.125,0.4552,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16449
content_10d038b1695e,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,0.0,0.0,,,441,22,599,0,21,21,21,0,0,0,84,6,201,0,18,226,0,3,0.0,9.7,0.0,0.0,0.0,-11.1,365+,6,0-30,unknown,unknown,moderate,page_1,stable,0,0,0,1,6.396929655216146,0.0,3.091042453358316,0.0,10.0,0.5038,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16450
content_61223063c6e9,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,transactional,0.0,0.0,,,329,104,286,1,4,3,3,0,0,0,76,3,115,1,1,57,0,1,0.35,12.1,0.0,0.0,0.0,101.8,181-365,5,91-180,unknown,unknown,low,striking,up,0,0,0,1,5.659482215759621,0.6931471805599453,1.3862943611198906,0.0,3.0,0.5191,53.4,MEDIUM,REFRESH,Striking Zone Position Opportunity,0.78,16451
content_42580536fe7d,client_d029fa3a95,70.0,0.05,LOW,0.0,keyword article,informational,2882.0,19542.0,,gemini-2.5-flash,280,20,582,2,14,13,13,0,0,5,25,12,0,0,3,4,0,2,0.34,1.6,0.0,35.71,0.0,-100.0,181-365,5,0-30,2000-3500,15000-25000,moderate,top_3,down,1,0,0,0,6.368187186350492,1.0986122886681098,2.6390573296152584,0.0,6.5,0.5588,53.4,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16452
content_8aaa2ef873c0,client_a88a7902cb,0.0,0.0,LOW,0.0,keyword article,informational,4485.0,31089.0,google,gemini-2.5-flash,138,28,187,1,7,7,7,0,0,3,47,5,140,0,5,23,1,2,0.53,47.5,0.0,42.86,0.0,508.7,91-180,4,0-30,3500+,25000+,low,page_3_5,up,0,0,1,0,5.236441962829949,0.6931471805599453,2.079441541679836,0.0,7.0,0.7364,53.4,MEDIUM,REFRESH,Routine Operational Monitoring,0.7,16453
content_449f11ffe520,client_f369cb89fc,0.0,0.0,LOW,0.0,keyword article,informational,2693.0,24148.0,google,gemini-3-flash-preview,138,20,30,0,4,4,4,0,0,1,17,3,12,0,3,18,0,0,0.0,7.1,0.0,25.0,0.0,-33.3,91-180,4,0-30,2000-3500,15000-25000,low,page_1,down,1,0,1,0,3.4339872044851463,0.0,1.6094379124341005,0.0,4.0,0.6596,53.4,MEDIUM,MONITOR,Low Search Volume / Thin Data,0.4,16454
content_ee3ab1dfff01,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3866.0,24404.0,google,gemini-3-flash-preview,124,104,1299,6,56,30,30,0,0,1,88,19,225,0,16,454,3,12,0.46,22.0,0.0,1.79,0.0,-50.4,91-180,4,91-180,3500+,15000-25000,moderate,page_3_5,down,1,0,1,0,7.170119543449628,1.9459101490553128,3.4339872044851463,0.0,5.0,0.5657,53.3,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,16455
content_61d6a8320260,client_a88a7902cb,10.0,0.0,LOW,0.0,keyword article,informational,2467.0,16959.0,,gemini-3-flash-preview,144,20,401,3,7,4,4,1,0,2,56,4,16,0,0,103,1,2,0.75,13.0,25.0,28.57,0.0,-84.5,91-180,4,0-30,2000-3500,15000-25000,moderate,striking,down,1,0,0,0,5.996452088619021,1.3862943611198906,1.6094379124341005,0.25,1.3333333333333333,0.6917,53.3,MEDIUM,REFRESH,Observed Traffic Decline Risk,0.73,16456
content_bf0ddf0031c8,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3590.0,22571.0,google,gemini-3-flash-preview,104,8,1840,3,16,8,8,2,0,3,82,8,244,2,5,545,0,2,0.16,31.1,25.0,18.75,0.0,-55.2,91-180,4,0-30,3500+,15000-25000,moderate,page_3_5,down,1,0,1,0,7.518064181233078,1.3862943611198906,2.19722457733622,0.25,2.6666666666666665,0.6919,53.3,MEDIUM,REFRESH,Observed Traffic Decline Risk,0.73,16457
content_d792385dd03f,client_b4944c6ff0,10.0,0.5,MEDIUM,0.0,keyword article,commercial,2810.0,19749.0,google,gemini-3-flash-preview,97,20,7881,18,20,18,18,2,0,2,71,14,7492,14,14,323,4,4,0.23,7.2,11.11,10.0,0.0,2219.5,91-180,4,0-30,2000-3500,15000-25000,good,page_1,up,0,0,0,0,8.97233695775495,2.9444389791664403,2.9444389791664403,0.1111111111111111,1.0,0.4305,53.3,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16458
content_98179e36b7d8,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,3495.0,22055.0,google,gemini-3-flash-preview,118,20,17000,86,432,328,328,7,7,39,88,62,4567,31,56,7962,23,29,0.51,27.0,2.13,9.03,2.13,-42.6,91-180,4,0-30,2000-3500,15000-25000,good,page_3_5,down,1,0,1,0,9.741027444837728,4.465908118654584,5.796057750765372,0.0213414634146341,3.813953488372093,0.5159,53.3,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,16459
content_e0713eb98b9d,client_19581e27de,140.0,0.07,LOW,0.24,keyword article,informational,0.0,0.0,,,480,22,7898,15,51,48,46,3,0,9,88,32,1472,2,13,3946,3,18,0.19,14.9,6.25,17.65,0.0,-62.7,365+,6,0-30,unknown,unknown,good,striking,down,1,0,0,1,8.97449144816442,2.772588722239781,3.8918202981106265,0.0625,3.2,0.4129,53.3,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16460
content_c56bb1b67733,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,4043.0,24898.0,google,gemini-3-flash-preview,98,20,3512,16,97,52,52,3,0,5,88,24,1240,8,19,1157,3,16,0.46,12.7,5.77,5.15,0.0,7.2,91-180,4,0-30,3500+,15000-25000,good,striking,stable,0,0,1,0,8.164225652265827,2.833213344056216,3.970291913552122,0.0576923076923076,3.25,0.4956,53.3,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16461
content_50f959fda206,client_4e07408562,0.0,0.0,LOW,0.0,keyword article,informational,2545.0,15484.0,,gemini-3-flash-preview,277,25,43433,105,133,114,108,8,0,19,88,61,15664,34,40,17389,41,43,0.24,6.8,7.02,14.29,0.0,-9.9,181-365,5,0-30,2000-3500,15000-25000,excellent,page_1,stable,0,0,1,0,10.678997823521197,4.663439094112067,4.74493212836325,0.0701754385964912,1.0857142857142856,0.3319,53.3,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16462
content_165c842102c8,client_a88a7902cb,0.0,0.0,LOW,0.0,keyword article,informational,3454.0,24194.0,google,gemini-2.5-flash,138,28,134,1,6,4,4,0,0,1,34,4,12,0,1,93,0,2,0.75,13.7,0.0,16.67,0.0,-87.1,91-180,4,0-30,2000-3500,15000-25000,low,striking,down,1,0,1,0,4.90527477843843,0.6931471805599453,1.6094379124341005,0.0,4.0,0.685,53.3,MEDIUM,REFRESH,Routine Operational Monitoring,0.7,16463
content_d8c60980fcfd,client_f74efabef1,0.0,0.0,LOW,0.0,keyword article,informational,3281.0,23834.0,google,gemini-2.5-flash,140,8,833,1,2,2,2,0,0,0,88,2,348,0,0,220,1,2,0.12,26.6,0.0,0.0,0.0,58.2,91-180,4,0-30,2000-3500,15000-25000,moderate,page_3_5,up,0,0,1,0,6.726233402358747,0.6931471805599453,1.0986122886681098,0.0,2.0,0.6767,53.3,MEDIUM,REFRESH,Observed Traffic Decline Risk,0.72,16464
content_458fe8c7a78f,client_a88a7902cb,0.0,0.0,LOW,0.0,keyword article,informational,2571.0,16634.0,google,gemini-3-flash-preview,119,20,383,0,3,3,3,0,0,2,81,3,147,0,2,98,0,1,0.0,63.8,0.0,66.67,0.0,50.0,91-180,4,0-30,2000-3500,15000-25000,moderate,deep,up,0,0,1,0,5.950642552587727,0.0,1.3862943611198906,0.0,3.0,0.7042,53.3,MEDIUM,REFRESH,Observed Traffic Decline Risk,0.73,16465
content_53231bec36fa,client_19581e27de,20.0,0.06,LOW,0.0,keyword article,commercial,0.0,0.0,,,441,22,2064,2,60,60,60,1,0,2,88,25,568,2,33,698,0,19,0.1,9.5,1.67,3.33,0.0,-18.6,365+,6,0-30,unknown,unknown,moderate,page_1,stable,0,0,0,1,7.632885505395133,1.0986122886681098,4.110873864173311,0.0166666666666666,10.0,0.457,53.3,MEDIUM,OPTIMIZE,High Visibility with Weak Click-Through,0.88,16466
content_d903af7338cb,client_3fdba35f04,390.0,0.37,MEDIUM,1.98,keyword article,commercial,1372.0,8629.0,,gpt-4o-mini,264,41,614,1,19,15,13,0,0,2,74,10,52,0,7,137,0,0,0.16,32.1,0.0,10.53,0.0,-62.0,181-365,5,31-90,1000-2000,8000-15000,moderate,page_3_5,down,1,0,0,0,6.421622267806518,0.6931471805599453,2.772588722239781,0.0,10.0,0.6617,53.3,MEDIUM,REFRESH,Observed Traffic Decline Risk,0.71,16467
content_6676528a2392,client_3fdba35f04,0.0,0.0,LOW,0.0,keyword article,informational,2965.0,18682.0,,gemini-3-flash-preview,284,14,1764,19,96,79,78,0,0,1,87,24,131,4,61,528,3,3,1.08,8.9,0.0,1.04,0.0,-75.2,181-365,5,0-30,2000-3500,15000-25000,moderate,page_1,down,1,0,1,0,7.475905969367397,2.995732273553991,4.382026634673881,0.0,4.157894736842105,0.6137,53.3,MEDIUM,INVESTIGATE,Observed Traffic Decline Risk,0.7,16468
content_6037aa0e513d,client_6208ef0f77,0.0,0.0,LOW,0.0,keyword article,informational,6166.0,39055.0,,gemini-3-flash-preview,223,104,12322,80,309,238,236,3,2,18,88,49,1878,4,12,1807,7,19,0.65,16.5,1.26,5.83,0.84,3.9,181-365,5,91-180,3500+,25000+,good,striking,stable,0,0,1,0,9.419222713938122,4.394449154672439,5.476463551931511,0.0126050420168067,2.975,0.3722,53.3,MEDIUM,INVESTIGATE,Sub-optimal On-Page Engagement,0.8,16469
content_b1c1fe8265e0,client_4ec9599fc2,0.0,0.0,unknown,0.0,feedly article,unknown,1343.0,9567.0,,gpt-5-mini,313,104,112,2,3,3,3,0,0,1,28,2,0,0,0,15,2,1,1.79,4.9,0.0,33.33,0.0,-100.0,181-365,5,91-180,1000-2000,8000-15000,low,page_1,down,1,0,1,0,4.727387818712341,1.0986122886681098,1.3862943611198906,0.0,1.5,0.7348,53.3,MEDIUM,REFRESH,Routine Operational Monitoring,0.7,16470
content_b49930ac4612,client_4ec9599fc2,0.0,0.0,unknown,0.0,feedly article,unknown,1458.0,10298.0,,gpt-5-mini,320,20,1162,4,21,21,21,0,0,3,86,15,254,1,16,330,2,3,0.34,46.7,0.0,14.29,0.0,-23.0,181-365,5,0-30,1000-2000,8000-15000,moderate,page_3_5,down,1,0,1,0,7.0587581525186645,1.6094379124341005,3.091042453358316,0.0,5.25,0.6479,53.3,MEDIUM,REFRESH,Observed Traffic Decline Risk,0.71,16471
